restaurantID,url,name,address,averagePrice,chefName1,chefName2,chefName3,cuisine,description,isBookable,maxPartySize,schedule,promotions,phone,photo,ratingValue,reviewCount,style,latitude,longitude,location,city,ambienceRatingSummary,foodRatingSummary,serviceRatingSummary,paymentAcceptedSummary
436803,https://www.thefork.com/restaurant/azure-r436803,Azure,"Rua da Holanda, nº 1 - Edifício G, 2º andar,Carcavelos, Portugal",12,Not Applicable,Not Applicable,Not Applicable,Mediterranean,,True,90.0,"{'Monday': '19:00 - 21:00', 'Tuesday': '19:00 - 21:00', 'Wednesday': '19:00 - 21:00', 'Thursday': '19:00 - 21:00', 'Friday': '19:00 - 21:00', 'Saturday': '19:00 - 21:00', 'Sunday': '12:00 - 21:00'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/1daa8bad-32d7-49b8-aa23-7ecc66a13665/269d3fca-7cc2-4108-8ef4-c5b755ef4ac5.jpg,9.1,1758.0,Terrace,,,Carcavelos,Oeiras,9.9,9.9,9.7,"['American Express', 'Credit Card', 'Mastercard', 'Visa']"
461197,https://www.thefork.com/restaurant/noa-sushi-r461197,NOA Sushi,"Avenida Marechal Craveiro Lopes - 142 - Loja A,Carcavelos, Portugal",30,Not Applicable,Not Applicable,Not Applicable,Japanese,,True,15.0,"{'Monday': '12:00 - 14:30, 18:00 - 22:30', 'Tuesday': '12:00 - 14:30, 18:00 - 22:30', 'Wednesday': '12:00 - 14:30, 18:00 - 22:30', 'Thursday': '12:00 - 14:30, 18:00 - 22:30', 'Friday': '12:00 - 14:30, 18:00 - 22:30', 'Saturday': '12:00 - 14:30, 18:00 - 22:30', 'Sunday': '12:00 - 14:30, 18:00 - 22:30'}","[{'promotion_type': 'Free drink', 'day_of_week': 'Friday', 'start_time': '7:45pm', 'end_time': '9:45pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/9b1ae41d-34f8-46d1-b743-780cc3026692/d64ce73e-0f54-4a0b-9948-a12b6296fe59.jpg,9.0,739.0,After work,,,Carcavelos,Oeiras,9.2,9.3,9.2,['Credit Card']
756833,https://www.thefork.com/restaurant/donna-divina-r756833,Donna Divina,"Avenida Melvin Jones - 166A - Buzano,Parede, Portugal",14,Not Applicable,Not Applicable,Not Applicable,Pizzeria,,True,,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 23:00', 'Wednesday': '12:00 - 15:00, 19:00 - 23:00', 'Thursday': '12:00 - 15:00, 19:00 - 23:00', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '12:00 - 15:00, 19:00 - 23:00', 'Sunday': '12:00 - 15:00, 19:00 - 22:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Friday', 'start_time': '7:30pm', 'end_time': '9:15pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Tuesday', 'start_time': '6:00pm', 'end_time': '9:30pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Friday', 'start_time': '2:00pm', 'end_time': '6:30pm'}]",216020088,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b2ca436a-8cab-4a2a-89da-0128500a5e1d/402116ac-7480-4df1-a5f2-3a4afdb6ff4e.jpg,8.8,169.0,After work,,,Parede,Oeiras,9.272727272727273,9.090909090909092,9.818181818181818,"['Credit Card', 'Maestro Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
741158,https://www.thefork.com/restaurant/pizzaria-de-marco-r741158,Pizzaria De Marco,"R. 1º de Dezembro 16,São Domingos de Rana, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Pizzeria,,True,60.0,"{'Monday': '18:00 - 24:00', 'Tuesday': 'Closed', 'Wednesday': '18:00 - 24:00', 'Thursday': '18:00 - 24:00', 'Friday': '18:00 - 24:00', 'Saturday': '18:00 - 24:00', 'Sunday': '18:00 - 24:00'}",No Offers,936091631,https://res.cloudinary.com/tf-lab/image/upload/restaurant/e4c1ea96-7e15-4477-b3f7-8d519b1bbefa/b6504f77-d892-4419-a7b1-066814abd4ce.jpg,9.4,121.0,After work,,,São Domingos de Rana,Oeiras,9.4,9.8,9.9,"['Credit Card', 'Maestro Card', 'MBWay', 'Visa', 'Visa Electron']"
725789,https://www.thefork.com/restaurant/tascascaria-tapas-wine-bar-r725789,Tascascaria - Tapas & Wine Bar,"Avenida da República - 1644B,Parede, Portugal",20,Carlo Coelho,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '17:00 - 24:00', 'Wednesday': '17:00 - 24:00', 'Thursday': '17:00 - 24:00', 'Friday': '19:00 - 24:00', 'Saturday': '19:00 - 24:00', 'Sunday': '19:00 - 24:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Thursday', 'start_time': '7:00pm', 'end_time': '10:00pm'}, {'promotion_type': '30% off', 'day_of_week': 'Thursday', 'start_time': '7:45pm', 'end_time': '9:15pm'}]",210197687,https://res.cloudinary.com/tf-lab/image/upload/restaurant/5eaa4a5a-ca60-4241-89af-29a0fcd0edc2/d4821db9-d027-4d9d-a0af-24a258586f69.jpg,9.5,77.0,Homemade cuisine,,,Parede,Oeiras,9.764705882352942,9.882352941176471,10.0,"['American Express', 'Credit Card', 'Maestro Card', 'Mastercard', 'Visa', 'Visa Electron']"
745399,https://www.thefork.com/restaurant/barko-r745399,Barko,"Avenida Marginal - Edifício Veleiro,Carcavelos, Portugal",23,Sujan Subedi,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': '12:30 - 15:30, 19:30 - 22:30', 'Tuesday': '12:30 - 15:30, 19:30 - 22:30', 'Wednesday': '12:30 - 15:30, 19:30 - 22:30', 'Thursday': '12:30 - 15:30, 19:30 - 22:30', 'Friday': '12:30 - 22:30', 'Saturday': '12:30 - 22:30', 'Sunday': '12:30 - 22:30'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '5:15pm', 'end_time': '8:30pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Thursday', 'start_time': '7:00pm', 'end_time': '8:30pm'}, {'promotion_type': '30% off', 'day_of_week': 'Tuesday', 'start_time': '6:00pm', 'end_time': '9:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b5946a35-655b-484a-94cb-3d46f2d86fdd/10af3423-91bc-4a60-8647-e36b62ade899.jpg,8.6,299.0,Good for families,,,Carcavelos,Oeiras,9.1,9.0,9.3,"['Credit Card', 'Maestro Card', 'Mastercard', 'Visa', 'Visa Electron']"
439563,https://www.thefork.com/restaurant/supremo-sushi-r439563,Supremo Sushi,"Rua Doutor Baltazar Cabral - 1,Carcavelos, Portugal",20,Sebastian Santos,Not Applicable,Not Applicable,Japanese,,True,4.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 23:00', 'Wednesday': '12:00 - 15:00, 19:00 - 23:00', 'Thursday': '12:00 - 15:00, 19:00 - 23:00', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '19:00 - 23:00', 'Sunday': '19:00 - 23:00'}","[{'promotion_type': '10% off', 'day_of_week': 'Wednesday', 'start_time': '6:15pm', 'end_time': '9:30pm'}, {'promotion_type': '10% off', 'day_of_week': 'Sunday', 'start_time': '6:00pm', 'end_time': '10:30pm'}]",211378419,https://res.cloudinary.com/tf-lab/image/upload/restaurant/5ee8c8d4-015b-483d-be6a-48db06a30b91/3cde678c-0e56-4b00-b7df-874e9ca77b68.jpg,9.4,1084.0,Good for families,,,Carcavelos,Oeiras,9.4,9.8,9.8,"['Credit Card', 'Mastercard', 'Visa']"
753164,https://www.thefork.com/restaurant/terrace-caxias-r753164,Terrace Caxias,"Estrada da Gibalta - 18 - 1º andar,Caxias, Portugal",15,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '12:30 - 15:00, 19:00 - 22:30', 'Thursday': '12:30 - 15:00, 19:00 - 22:30', 'Friday': '12:30 - 15:00, 19:00 - 22:30', 'Saturday': '12:30 - 15:00, 19:00 - 22:30', 'Sunday': '12:00 - 20:00'}",No Offers,960194292,https://res.cloudinary.com/tf-lab/image/upload/restaurant/ae40b3e5-2a38-4f78-9b7e-4433aa6f56bf/53b378ab-d024-4bf4-9167-6a0bb01db61b.jpg,8.2,98.0,After work,,,Caxias,Oeiras,8.222222222222221,9.11111111111111,9.11111111111111,"['Credit Card', 'Maestro Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
64554,https://www.thefork.com/restaurant/casa-galega-paco-de-arcos-r64554,Casa Galega Paço de Arcos,"R. Costa Pinto 126,Paço de Arcos, Portugal",35,Not Applicable,Not Applicable,Not Applicable,Spanish,,True,50.0,"{'Monday': '12:00 - 14:30, 19:30 - 22:00', 'Tuesday': '12:00 - 14:30, 19:30 - 22:00', 'Wednesday': '12:00 - 14:30, 19:30 - 22:00', 'Thursday': '12:00 - 14:30, 19:30 - 22:00', 'Friday': '12:00 - 14:30, 19:30 - 22:00', 'Saturday': '12:00 - 14:30, 19:30 - 22:00', 'Sunday': 'Closed'}",No Offers,214432400,https://res.cloudinary.com/tf-lab/image/upload/restaurant/469791c8-d8f9-40de-9fd5-a2795bac1a89/54a83b53-81d6-4649-b0d2-0927b966a74f.jpg,9.5,1232.0,Good for a business lunch,,,Paço de Arcos,Oeiras,9.2,9.6,9.3,['Visa']
751215,https://www.thefork.com/restaurant/palad-arte-peruvian-cuisine-r751215,Palad'arte Peruvian Cuisine,"Rua Laura Alves - 277,Parede, Portugal",22,Luis Arotengo Zamudio,Not Applicable,Not Applicable,Peruvian,,True,60.0,"{'Monday': '12:00 - 15:00, 19:00 - 22:30', 'Tuesday': '12:00 - 15:00, 19:00 - 22:30', 'Wednesday': '12:00 - 15:00, 19:00 - 22:30', 'Thursday': '12:00 - 15:00, 19:00 - 22:30', 'Friday': '12:00 - 15:00, 19:00 - 22:30', 'Saturday': '12:00 - 15:00, 19:00 - 22:30', 'Sunday': 'Closed'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/e6caace3-a5ac-42bd-990d-3798e76419b5/a3665242-ada9-440f-a6e6-f4cc1d48ba25.jpg,9.3,191.0,After work,,,Parede,Oeiras,9.1,9.7,9.9,"['Cash', 'Credit Card']"
801918,https://www.thefork.com/restaurant/outbeco-sao-domingos-de-rana-r801918,Outbêco São Domingos de Rana,"R. Helena Félix 61B,São Domingos de Rana, Portugal",17,Not Applicable,Not Applicable,Not Applicable,Steakhouse,,True,,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 23:00', 'Wednesday': '12:00 - 15:00, 19:00 - 23:00', 'Thursday': '12:00 - 15:00, 19:00 - 23:00', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '12:00 - 15:00, 19:00 - 23:00', 'Sunday': '12:00 - 15:00, 19:00 - 23:00'}","[{'promotion_type': '10% off', 'day_of_week': 'Wednesday', 'start_time': '7:30pm', 'end_time': '9:15pm'}, {'promotion_type': '20% off', 'day_of_week': 'Friday', 'start_time': '8:45pm', 'end_time': '9:00pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Friday', 'start_time': '6:30pm', 'end_time': '8:15pm'}]",910707754,https://res.cloudinary.com/tf-lab/image/upload/restaurant/ec591488-a840-4a66-853b-a32bfc25ae9f/e59f6091-13d0-455c-977c-a7878a3df323.jpg,9.0,83.0,After work,,,São Domingos de Rana,Oeiras,8.6,9.4,8.6,"['Credit Card', 'Maestro Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
421361,https://www.thefork.com/restaurant/o-queque-r421361,O Queque,"Rua Instituto Conde de Agrolongo - 3C,Paço de Arcos, Portugal",15,Not Applicable,Not Applicable,Not Applicable,African,,True,10.0,"{'Monday': '12:00 - 15:00', 'Tuesday': '12:00 - 15:00', 'Wednesday': '12:00 - 15:00', 'Thursday': '12:00 - 15:00, 19:00 - 21:30', 'Friday': '12:00 - 15:00, 19:00 - 21:30', 'Saturday': '12:00 - 15:00, 19:00 - 21:30', 'Sunday': 'Closed'}","[{'promotion_type': 'Free dessert', 'day_of_week': 'Saturday', 'start_time': '7:45pm', 'end_time': '8:00pm'}, {'promotion_type': '20% off', 'day_of_week': 'Wednesday', 'start_time': '7:30pm', 'end_time': '11:30pm'}]",214429821,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b53eaeea-479f-4509-a6cb-6efecfdf679e/dc134589-e989-47bd-84d0-03674dcae60f.jpg,9.1,199.0,After work,,,Paço de Arcos,Oeiras,8.166666666666666,9.166666666666666,9.166666666666666,"['Credit Card', 'Mastercard', 'Visa']"
327585,https://www.thefork.com/restaurant/a-pastorinha-r327585,A Pastorinha,"Av. Marginal,Carcavelos, Portugal",45,Joao Almeida,Not Applicable,Not Applicable,Mediterranean,,True,6.0,"{'Monday': '12:00 - 24:00', 'Tuesday': '12:00 - 24:00', 'Wednesday': '12:00 - 24:00', 'Thursday': '12:00 - 24:00', 'Friday': '12:00 - 24:00', 'Saturday': '12:00 - 24:00', 'Sunday': '12:00 - 17:00'}",No Offers,214571892,https://res.cloudinary.com/tf-lab/image/upload/restaurant/0d61d3e6-7450-473a-9993-f1b163503df7/6f8162ea-b783-41a1-862d-a036f7289d81.jpg,9.4,1188.0,Homemade cuisine,,,Carcavelos,Oeiras,9.7,9.4,9.8,"['American Express', 'Credit Card', 'Mastercard', 'Visa']"
539631,https://www.thefork.com/restaurant/alkimia-madeirense-carcavelos-r539631,Alkimia Madeirense Carcavelos,"Rua Júlio Moreira - 9,Carcavelos, Portugal",20,Jose Freitas,Not Applicable,Not Applicable,Portuguese,,True,10.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 22:30', 'Wednesday': '12:00 - 15:00, 19:00 - 22:30', 'Thursday': '12:00 - 15:00, 19:00 - 22:30', 'Friday': '12:00 - 15:00, 19:00 - 22:30', 'Saturday': '12:00 - 15:00, 19:00 - 22:30', 'Sunday': '12:00 - 15:00'}",No Offers,214570372,https://res.cloudinary.com/tf-lab/image/upload/restaurant/c68f4235-0015-4c8f-9d55-18ac88a95cca/9397c07c-54c0-4f0b-8d74-8c2f4ca8fabb.jpg,9.2,1852.0,After work,,,Carcavelos,Oeiras,9.3,9.5,9.3,"['Credit Card', 'Mastercard', 'Visa']"
290733,https://www.thefork.com/restaurant/la-lombonera-steakhouse-r290733,La Lombonera Steakhouse,"Rua Viana da Mota - 19,Estoril, Portugal",25,Not Applicable,Not Applicable,Not Applicable,Varied,,True,10.0,"{'Monday': '12:30 - 15:00, 19:30 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '19:30 - 23:00', 'Thursday': '19:30 - 23:00', 'Friday': '12:30 - 15:00, 19:30 - 23:00', 'Saturday': '12:30 - 15:00, 19:30 - 23:00', 'Sunday': '12:30 - 15:00, 19:30 - 23:00'}",No Offers,936016302,https://res.cloudinary.com/tf-lab/image/upload/restaurant/b4a51056-0670-436c-b46e-96e3f17f3ae5/3623ec66-e1de-4e15-ac31-02ec15f8f502.jpg,9.2,846.0,After work,,,Estoril,Oeiras,9.1,9.8,9.2,"['Credit Card', 'Mastercard', 'Visa']"
714980,https://www.thefork.com/restaurant/genoma-sushi-r714980,Genoma Sushi,"Rua Serra da Estrela - 21,São Domingos de Rana, Portugal",25,,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 19:00 - 22:30', 'Wednesday': '12:00 - 15:00, 19:00 - 22:30', 'Thursday': '12:00 - 15:00, 19:00 - 22:30', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '12:00 - 15:30, 19:00 - 23:00', 'Sunday': '12:00 - 15:30, 19:00 - 22:30'}","[{'promotion_type': 'Happy Hour', 'day_of_week': 'Tuesday', 'start_time': '2:30pm', 'end_time': '6:30pm'}, {'promotion_type': '20% off', 'day_of_week': 'Tuesday', 'start_time': '7:45pm', 'end_time': '11:45pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Wednesday', 'start_time': '7:45pm', 'end_time': '8:15pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/0830c391-337e-4eb4-a93b-c715ceae5075/30e090ae-2bf7-434d-9ef4-5955c32e033c.jpg,9.5,1000.0,After work,,,São Domingos de Rana,Oeiras,9.5,9.9,9.8,['Credit Card']
751221,https://www.thefork.com/restaurant/inevitavel-collection-palacio-dos-arcos-r751221,Inevitavel - Collection Palácio dos Arcos,"Largo Conde das Alcáçovas 3,Paço de Arcos, Portugal",30,Tiago Correia,Not Applicable,Not Applicable,Mediterranean,,True,60.0,"{'Monday': '12:30 - 14:30, 19:30 - 22:30', 'Tuesday': '12:30 - 14:30, 19:30 - 22:30', 'Wednesday': '12:30 - 14:30, 19:30 - 22:30', 'Thursday': '12:30 - 14:30, 19:30 - 22:30', 'Friday': '12:30 - 14:30, 19:30 - 22:30', 'Saturday': '12:30 - 14:30, 19:30 - 22:30', 'Sunday': '12:30 - 15:00, 19:30 - 22:30'}",No Offers,963902254,https://res.cloudinary.com/tf-lab/image/upload/restaurant/25f8583a-3242-4ad0-ad5b-e80a66561ead/eefd3495-c9fa-42a7-a06e-66a8086891c5.jpg,8.5,36.0,Contemporary cuisine,,,Paço de Arcos,Oeiras,8.0,10.0,10.0,"['American Express', 'Credit Card', 'Mastercard', 'MBWay', 'Visa']"
725637,https://www.thefork.com/restaurant/moa-sushi-parede-r725637,Moa Sushi - Parede,"Avenida da República - 1165 - Loja Dta,Parede, Portugal",17,Nuande Pekel,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:30 - 15:00, 18:30 - 21:30', 'Wednesday': '12:30 - 15:00, 18:30 - 21:30', 'Thursday': '12:30 - 15:00, 18:30 - 21:30', 'Friday': '12:30 - 15:00, 18:30 - 21:30', 'Saturday': '12:30 - 15:00, 18:30 - 21:30', 'Sunday': '12:30 - 15:00, 18:30 - 21:30'}","[{'promotion_type': '10% off', 'day_of_week': 'Saturday', 'start_time': '5:30pm', 'end_time': '10:15pm'}, {'promotion_type': 'Free drink', 'day_of_week': 'Wednesday', 'start_time': '7:45pm', 'end_time': '8:45pm'}, {'promotion_type': 'Free dessert', 'day_of_week': 'Sunday', 'start_time': '7:15pm', 'end_time': '8:15pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/ef506cd6-4b3f-4c10-bcef-fd3068633ae7/52ce1033-aa28-474b-b90f-f4d3a8e35c02.jpg,9.1,179.0,After work,,,Parede,Oeiras,9.1,9.5,9.9,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
737313,https://www.thefork.com/restaurant/tamagoshi-r737313,Tamagoshi,"R. Dr. Francisco Sá Carneiro 61,Parede, Portugal",19,Pericles Lacerda,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': '19:00 - 23:00', 'Tuesday': '12:00 - 15:00, 19:00 - 23:00', 'Wednesday': '12:00 - 15:00, 19:00 - 23:00', 'Thursday': '12:00 - 15:00, 19:00 - 23:00', 'Friday': '12:00 - 15:00, 19:00 - 23:00', 'Saturday': '12:00 - 15:00, 19:00 - 23:00', 'Sunday': 'Closed'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/e2df1927-c556-40ca-930d-5b20079e08c0/ab6b3d54-c2fe-44db-a702-b80c4b358c94.jpg,9.0,299.0,After work,,,Parede,Oeiras,9.2,9.6,9.6,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
804242,https://www.thefork.com/restaurant/thailander-asian-restaurant-and-bar-r804242,Thailander Asian Restaurant and Bar,"R. Dr. Manuel de Arriaga,Carcavelos, Portugal",13,Milan Jurgha Magar,Not Applicable,Not Applicable,Asian,,True,,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed', 'Sunday': 'Closed'}",No Offers,216019778,https://res.cloudinary.com/tf-lab/image/upload/restaurant/6c4e7cf0-2898-4ac3-8842-9ef089765fe4/c8a39c3b-dc6c-41eb-b08f-20b125d97f49.jpg,8.2,102.0,After work,,,Carcavelos,Oeiras,7.166666666666667,8.166666666666666,8.333333333333334,"['Cash', 'Visa']"
804161,https://www.thefork.com/restaurant/nautk-restaurant-rooftop-r804161,Nautk - Restaurant & Rooftop,"Av. Marginal 4154,Parede, Portugal",26,Not Applicable,Not Applicable,Not Applicable,Portuguese,,True,,"{'Monday': '12:00 - 24:00', 'Tuesday': '12:00 - 24:00', 'Wednesday': '12:00 - 24:00', 'Thursday': '12:00 - 24:00', 'Friday': '12:00 - 24:00', 'Saturday': '12:00 - 24:00', 'Sunday': '12:00 - 24:00'}","[{'promotion_type': '10% off', 'day_of_week': 'Friday', 'start_time': '5:00pm', 'end_time': '8:15pm'}]",210164160,https://res.cloudinary.com/tf-lab/image/upload/restaurant/1fea8f33-6be4-4da9-9eab-2cda1234bbe6/11876f5f-9622-45c5-aeca-c6019870e1c8.jpg,8.7,36.0,After work,,,Parede,Oeiras,9.0,10.0,9.0,"['Credit Card', 'Maestro Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
800731,https://www.thefork.com/restaurant/restaurante-o-mira-r800731,Restaurante O Mira,"Av. Marginal 4b,Cascais, Portugal",23,Joao Santos,Not Applicable,Not Applicable,Seafood,,True,,"{'Monday': 'Closed', 'Tuesday': '12:30 - 15:00, 19:00 - 23:00', 'Wednesday': '12:30 - 15:00, 19:00 - 23:00', 'Thursday': '12:30 - 15:00, 19:00 - 23:00', 'Friday': '12:30 - 15:00, 19:00 - 23:00', 'Saturday': '12:30 - 15:00, 19:00 - 23:00', 'Sunday': '12:30 - 15:00, 19:00 - 23:00'}","[{'promotion_type': '30% off', 'day_of_week': 'Saturday', 'start_time': '5:15pm', 'end_time': '8:45pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Saturday', 'start_time': '3:45pm', 'end_time': '6:00pm'}]",214670027,https://res.cloudinary.com/tf-lab/image/upload/restaurant/4e13a994-2a95-45a9-a66d-5444a2560d6a/2ed769ea-f759-4ed1-8c85-baaedf12a230.jpg,8.6,87.0,Good for families,,,Cascais,Oeiras,8.0,8.25,8.75,"['Credit Card', 'Maestro Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
701539,https://www.thefork.com/restaurant/restaurante-brasilis-r701539,Restaurante BRASILIS,"Rua Instituto Conde de Agrolongo - 13B,Paço de Arcos, Portugal",17,Not Applicable,Not Applicable,Not Applicable,Brazilian,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 15:00, 18:30 - 22:30', 'Wednesday': '12:00 - 15:00, 18:30 - 22:30', 'Thursday': '12:00 - 15:00, 18:30 - 22:30', 'Friday': '12:00 - 15:00, 18:30 - 22:30', 'Saturday': '12:00 - 15:00, 18:30 - 22:30', 'Sunday': '12:00 - 15:00'}",No Offers,Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/00938004-c732-4ef5-aaf5-bb88e53c090d/bfae8b8c-6d48-44ed-8c58-a10a73cd9153.jpg,9.4,244.0,After work,,,Paço de Arcos,Oeiras,9.4,9.7,9.7,"['Credit Card', 'Mastercard', 'Visa', 'Visa Electron']"
569093,https://www.thefork.com/restaurant/boh-italian-grill-r569093,BOH! Italian Grill,"Rua Professor Noronha Feio - 24A,Queijas, Portugal",22,Not Applicable,Not Applicable,Not Applicable,Italian,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:30 - 14:45, 19:30 - 22:45', 'Wednesday': '12:30 - 14:45, 19:30 - 22:45', 'Thursday': '12:30 - 14:45, 19:30 - 22:45', 'Friday': '12:30 - 15:00, 19:30 - 23:00', 'Saturday': '12:30 - 15:00, 19:00 - 23:00', 'Sunday': 'Closed'}","[{'promotion_type': '20% off', 'day_of_week': 'Tuesday', 'start_time': '7:15pm', 'end_time': '9:00pm'}, {'promotion_type': '30% off', 'day_of_week': 'Tuesday', 'start_time': '7:00pm', 'end_time': '9:45pm'}, {'promotion_type': '10% off', 'day_of_week': 'Friday', 'start_time': '6:30pm', 'end_time': '10:00pm'}]",Not Available,https://res.cloudinary.com/tf-lab/image/upload/restaurant/89ce8f99-fb8d-438a-8aae-c6080c24e2a2/2d484b0a-cb90-49d3-ac07-469b82b2917f.jpg,9.6,416.0,Bistro,,,Queijas,Oeiras,9.6,9.6,9.7,"['American Express', 'Credit Card', 'Diners Club Card', 'Mastercard', 'MBWay', 'Visa', 'Visa Electron']"
64500,https://www.thefork.com/restaurant/zeno-pizza-picanha-carcavelos-r64500,Zeno Pizza & Picanha Carcavelos,"Rua Bartolomeu Dias, Centro Comercial Riviera - Loja 36,Carcavelos, Portugal",20,Not Applicable,Not Applicable,Not Applicable,Pizzeria,,True,60.0,"{'Monday': '12:30 - 14:30, 19:30 - 21:30', 'Tuesday': '12:30 - 14:30, 19:30 - 21:30', 'Wednesday': '12:30 - 14:30, 19:30 - 21:30', 'Thursday': '12:30 - 14:30, 19:30 - 21:30', 'Friday': '12:30 - 14:30, 19:30 - 21:30', 'Saturday': '12:30 - 14:30, 19:30 - 21:30', 'Sunday': '12:30 - 14:30, 19:30 - 21:30'}","[{'promotion_type': '10% off', 'day_of_week': 'Sunday', 'start_time': '6:15pm', 'end_time': '10:15pm'}, {'promotion_type': 'Happy Hour', 'day_of_week': 'Saturday', 'start_time': '3:15pm', 'end_time': '7:45pm'}, {'promotion_type': '10% off', 'day_of_week': 'Wednesday', 'start_time': '6:15pm', 'end_time': '10:45pm'}]",214023531,https://res.cloudinary.com/tf-lab/image/upload/restaurant/3cb2045a-17e6-4a3c-84ae-c347774fca36/40e69f46-1e0d-4d9d-8cbe-e851907c0469.jpg,8.5,168.0,Good for a business lunch,,,Carcavelos,Oeiras,8.833333333333334,9.333333333333334,9.0,"['American Express', 'Mastercard', 'Visa']"
310337,https://www.thefork.com/restaurant/yuzu-sushi-bar-r310337,Yuzu Sushi Bar,"Praça Guilherme Gomes Fernandes - 5,Paço de Arcos, Portugal",23,Not Applicable,Not Applicable,Not Applicable,Japanese,,True,60.0,"{'Monday': 'Closed', 'Tuesday': '12:30 - 15:00, 19:30 - 23:00', 'Wednesday': '12:30 - 15:00, 19:30 - 23:00', 'Thursday': '12:30 - 15:00, 19:30 - 23:00', 'Friday': '12:30 - 15:00, 19:30 - 23:00', 'Saturday': '12:30 - 15:00, 19:30 - 23:00', 'Sunday': '12:30 - 15:00, 19:30 - 23:00'}",No Offers,925354885,https://res.cloudinary.com/tf-lab/image/upload/restaurant/c4fe65b8-6b91-4f77-a001-35139ffb4866/4769d137-f2c6-4024-bf20-57cc69506bcb.jpg,8.0,1691.0,After work,,,Paço de Arcos,Oeiras,8.7,8.8,8.4,"['Credit Card', 'Mastercard', 'Visa', 'Voucher']"
